id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_populasi,satuan,tahun
78,32,JAWA BARAT,3274,KOTA CIREBON,991,EKOR,2015
79,32,JAWA BARAT,3276,KOTA DEPOK,4860,EKOR,2015
80,32,JAWA BARAT,3272,KOTA SUKABUMI,114,EKOR,2015
81,32,JAWA BARAT,3278,KOTA TASIKMALAYA,2969,EKOR,2015
82,32,JAWA BARAT,3204,KABUPATEN BANDUNG,26061,EKOR,2016
83,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,36140,EKOR,2016
84,32,JAWA BARAT,3216,KABUPATEN BEKASI,83303,EKOR,2016
85,32,JAWA BARAT,3201,KABUPATEN BOGOR,140829,EKOR,2016
86,32,JAWA BARAT,3207,KABUPATEN CIAMIS,122060,EKOR,2016
87,32,JAWA BARAT,3203,KABUPATEN CIANJUR,104972,EKOR,2016
88,32,JAWA BARAT,3209,KABUPATEN CIREBON,15777,EKOR,2016
89,32,JAWA BARAT,3205,KABUPATEN GARUT,90495,EKOR,2016
90,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,80718,EKOR,2016
91,32,JAWA BARAT,3215,KABUPATEN KARAWANG,17185,EKOR,2016
92,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7299,EKOR,2016
93,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,21680,EKOR,2016
94,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,16507,EKOR,2016
95,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,201880,EKOR,2016
96,32,JAWA BARAT,3213,KABUPATEN SUBANG,27540,EKOR,2016
97,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,84143,EKOR,2016
98,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30347,EKOR,2016
99,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,108995,EKOR,2016
100,32,JAWA BARAT,3273,KOTA BANDUNG,580,EKOR,2016
101,32,JAWA BARAT,3279,KOTA BANJAR,2879,EKOR,2016
102,32,JAWA BARAT,3275,KOTA BEKASI,7429,EKOR,2016
103,32,JAWA BARAT,3271,KOTA BOGOR,2338,EKOR,2016
104,32,JAWA BARAT,3277,KOTA CIMAHI,162,EKOR,2016
105,32,JAWA BARAT,3274,KOTA CIREBON,1015,EKOR,2016
106,32,JAWA BARAT,3276,KOTA DEPOK,4493,EKOR,2016
107,32,JAWA BARAT,3272,KOTA SUKABUMI,149,EKOR,2016
108,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3014,EKOR,2016
109,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25812,EKOR,2017
110,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35813,EKOR,2017
111,32,JAWA BARAT,3216,KABUPATEN BEKASI,91136,EKOR,2017
112,32,JAWA BARAT,3201,KABUPATEN BOGOR,81526,EKOR,2017
113,32,JAWA BARAT,3207,KABUPATEN CIAMIS,123292,EKOR,2017
114,32,JAWA BARAT,3203,KABUPATEN CIANJUR,107891,EKOR,2017
115,32,JAWA BARAT,3209,KABUPATEN CIREBON,14693,EKOR,2017
116,32,JAWA BARAT,3205,KABUPATEN GARUT,83870,EKOR,2017
117,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,83942,EKOR,2017
118,32,JAWA BARAT,3215,KABUPATEN KARAWANG,18904,EKOR,2017
119,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7217,EKOR,2017
120,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20181,EKOR,2017
121,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,16569,EKOR,2017
122,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,254466,EKOR,2017
123,32,JAWA BARAT,3213,KABUPATEN SUBANG,30724,EKOR,2017
124,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,84565,EKOR,2017
125,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,29631,EKOR,2017
126,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,119033,EKOR,2017
127,32,JAWA BARAT,3273,KOTA BANDUNG,582,EKOR,2017
128,32,JAWA BARAT,3279,KOTA BANJAR,2975,EKOR,2017
129,32,JAWA BARAT,3275,KOTA BEKASI,7322,EKOR,2017
130,32,JAWA BARAT,3271,KOTA BOGOR,2454,EKOR,2017
131,32,JAWA BARAT,3277,KOTA CIMAHI,101,EKOR,2017
132,32,JAWA BARAT,3274,KOTA CIREBON,1021,EKOR,2017
133,32,JAWA BARAT,3276,KOTA DEPOK,4538,EKOR,2017
134,32,JAWA BARAT,3272,KOTA SUKABUMI,51,EKOR,2017
135,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3045,EKOR,2017
136,32,JAWA BARAT,3204,KABUPATEN BANDUNG,26674,EKOR,2018
137,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35547,EKOR,2018
138,32,JAWA BARAT,3216,KABUPATEN BEKASI,91363,EKOR,2018
139,32,JAWA BARAT,3201,KABUPATEN BOGOR,85069,EKOR,2018
140,32,JAWA BARAT,3207,KABUPATEN CIAMIS,124526,EKOR,2018
141,32,JAWA BARAT,3203,KABUPATEN CIANJUR,112768,EKOR,2018
142,32,JAWA BARAT,3209,KABUPATEN CIREBON,17168,EKOR,2018
143,32,JAWA BARAT,3205,KABUPATEN GARUT,83031,EKOR,2018
144,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,86367,EKOR,2018
145,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20416,EKOR,2018
146,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7010,EKOR,2018
147,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20194,EKOR,2018
148,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,14956,EKOR,2018
149,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,293820,EKOR,2018
150,32,JAWA BARAT,3213,KABUPATEN SUBANG,31844,EKOR,2018
151,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,86217,EKOR,2018
152,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,27957,EKOR,2018
153,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,124093,EKOR,2018
154,32,JAWA BARAT,3273,KOTA BANDUNG,584,EKOR,2018
155,32,JAWA BARAT,3279,KOTA BANJAR,3125,EKOR,2018
156,32,JAWA BARAT,3275,KOTA BEKASI,7295,EKOR,2018
157,32,JAWA BARAT,3271,KOTA BOGOR,2506,EKOR,2018
158,32,JAWA BARAT,3277,KOTA CIMAHI,108,EKOR,2018
159,32,JAWA BARAT,3274,KOTA CIREBON,1027,EKOR,2018
160,32,JAWA BARAT,3276,KOTA DEPOK,4628,EKOR,2018
161,32,JAWA BARAT,3272,KOTA SUKABUMI,162,EKOR,2018
162,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3075,EKOR,2018
163,32,JAWA BARAT,3204,KABUPATEN BANDUNG,25380,EKOR,2019
164,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,35579,EKOR,2019
165,32,JAWA BARAT,3216,KABUPATEN BEKASI,91820,EKOR,2019
166,32,JAWA BARAT,3201,KABUPATEN BOGOR,81235,EKOR,2019
167,32,JAWA BARAT,3207,KABUPATEN CIAMIS,137654,EKOR,2019
168,32,JAWA BARAT,3203,KABUPATEN CIANJUR,118821,EKOR,2019
169,32,JAWA BARAT,3209,KABUPATEN CIREBON,17857,EKOR,2019
170,32,JAWA BARAT,3205,KABUPATEN GARUT,62073,EKOR,2019
171,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,88958,EKOR,2019
172,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20928,EKOR,2019
173,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7014,EKOR,2019
174,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20600,EKOR,2019
175,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,13786,EKOR,2019
176,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,316785,EKOR,2019
177,32,JAWA BARAT,3213,KABUPATEN SUBANG,32418,EKOR,2019
178,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,87079,EKOR,2019
179,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,29220,EKOR,2019
180,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,127737,EKOR,2019
181,32,JAWA BARAT,3273,KOTA BANDUNG,175,EKOR,2019
182,32,JAWA BARAT,3279,KOTA BANJAR,2500,EKOR,2019
183,32,JAWA BARAT,3275,KOTA BEKASI,7322,EKOR,2019
184,32,JAWA BARAT,3271,KOTA BOGOR,2566,EKOR,2019
185,32,JAWA BARAT,3277,KOTA CIMAHI,108,EKOR,2019
186,32,JAWA BARAT,3274,KOTA CIREBON,1050,EKOR,2019
187,32,JAWA BARAT,3276,KOTA DEPOK,3670,EKOR,2019
188,32,JAWA BARAT,3272,KOTA SUKABUMI,151,EKOR,2019
189,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3106,EKOR,2019
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,81576,EKOR,2020
191,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,87180,EKOR,2020
192,32,JAWA BARAT,3203,KABUPATEN CIANJUR,123517,EKOR,2020
193,32,JAWA BARAT,3204,KABUPATEN BANDUNG,23203,EKOR,2020
194,32,JAWA BARAT,3205,KABUPATEN GARUT,52163,EKOR,2020
195,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,131865,EKOR,2020
196,32,JAWA BARAT,3207,KABUPATEN CIAMIS,136524,EKOR,2020
197,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,7489,EKOR,2020
198,32,JAWA BARAT,3209,KABUPATEN CIREBON,18451,EKOR,2020
